3.2124e-19-1.0734e-20i,0,-1.8736e-19-1.0633e-20i,0,-1.806e-19+3.1223e-19i,0,2.7594e-19-3.2002e-19i,0,-9.4853e-20+1.5589e-20i,0,-3.1753e-20+3.018e-20i,0,1.2985e-19-3.6423e-19i,0,2.7991e-19+1.9673e-20i,0,4.2549e-20+1.5054e-19i,0,-2.3504e-20+1.641e-19i,0,5.2688e-20-2.5079e-19i,0,4.4267e-20-1.4001e-19i,0,1.4363e-19-2.6508e-19i,0,1.6092e-19-2.4232e-20i,0,1.7602e-19+1.499e-19i,0,-7.4343e-20-4.2348e-19i,0,2.2474e-19+8.0707e-20i,0,-1.0051e-20-3.5927e-21i,0,3.3179e-19-3.3698e-19i,0,4.8599e-20+1.2484e-19i,0,1.1178e-19-1.4041e-20i,0,2.0238e-19-2.8898e-19i,0,3.4444e-19-2.0299e-19i,0,1.2516e-19+2.6692e-21i,0,-1.5464e-19+2.7539e-19i,0,2.2941e-19+2.1636e-19i,0,-4.9928e-20-5.5988e-20i,0,2.1853e-20-4.599e-19i,0,2.148e-20-1.8728e-19i,0,-3.2914e-19-1.7359e-19i,0,1.4708e-19-2.3692e-19i,0,-5.7237e-20-1.8213e-19i,0,-1.5031e-19+5.2576e-20i,0,2.8102e-20-2.2628e-19i,0,9.7339e-20+3.1466e-19i,0,-1.0334e-19+4.0267e-20i,0,-3.1168e-19+2.0449e-20i,0,-4.61e-20-4.268e-19i,0,-1.6789e-19-8.2579e-20i,0,2.7715e-19-2.9646e-20i,0,4.6798e-20+1.9988e-19i,0,2.8447e-19-7.705e-20i,0,1.1978e-19-1.287e-20i,0,5.9135e-20-4.2572e-21i,0,-1.5262e-20+1.1375e-20i,0,-2.6039e-19+1.0199e-20i,0,-5.2418e-20-6.6761e-20i,0,-3.3588e-19-2.8451e-20i,0,-9.0511e-20+2.387e-19i,0,-2.2065e-19+3.4642e-20i,0,-1.5711e-19-1.0417e-19i,0,-2.6342e-19+4.346e-20i,0,-1.4992e-19+1.9368e-19i,0,7.1018e-20+1.1894e-19i,0,3.9075e-19-8.7829e-20i,0,2.8332e-20-1.4228e-19i,0,2.221e-19+1.0002e-19i,0,2.9738e-20+1.1516e-19i,0,2.1068e-19+5.2738e-19i,0,6.8422e-20-2.6788e-19i,0,7.4299e-20-9.9665e-20i,0,1.1568e-19+1.4105e-19i,0,8.5206e-20-3.5757e-19i,0,-2.7685e-19+3.3766e-19i,0,-1.4947e-19+1.4309e-19i,0,2.264e-19-2.7118e-21i,0,-3.8235e-19+9.2676e-20i,0,-1.7224e-19+4.2751e-19i,0,2.7461e-19-2.2018e-19i,0,-2.313e-19+1.0752e-19i,0,-9.0272e-20+3.2898e-20i,0,4.6474e-19-1.2771e-19i,0,2.147e-19+1.1687e-19i,0,-4.4714e-20+2.4702e-20i,0,-1.6559e-19-2.6357e-20i,0,3.655e-19-8.4126e-20i,0,-1.8171e-19+1.1444e-19i,0,-1.2177e-19-2.5794e-19i,0,2.8175e-19+3.4612e-20i,0,1.1713e-19-3.0595e-19i,0,2.2019e-19+2.6577e-20i,0,1.6238e-19-1.8016e-19i,0,-5.93e-20+2.7434e-19i,0,-7.7884e-21+5.3609e-20i,0,-3.9943e-19-8.7265e-20i,0,-3.377e-19+3.4539e-20i,0,-1.1535e-19-1.252e-19i,0,5.1547e-20+2.2601e-20i,0,-1.8987e-19+7.106e-20i,0,8.2258e-20+2.2138e-19i,0,1.2329e-19+1.2528e-19i,0,-1.9119e-20+3.2442e-19i,0,-7.1053e-20+5.4028e-20i,0,3.3401e-19+1.6751e-19i,0,7.5952e-20-5.2748e-22i,0,1.707e-19+8.6038e-20i,0,-2.5996e-19+1.1342e-19i,0,-2.0291e-19-5.1029e-20i,0,-2.4088e-19+8.4432e-20i,0,-2.1687e-19+2.0073e-19i,0,-2.0838e-19+1.4411e-19i,0,1.0158e-19+1.5108e-20i,0,-1.134e-19-3.9938e-19i,0,6.4298e-20-8.6985e-20i,0,-2.3043e-19-3.9789e-20i,0,-1.7186e-20+6.0817e-19i,0,-9.0328e-20+4.0592e-19i,0,-2.5622e-20-2.9226e-20i,0,-1.3733e-20-7.1303e-20i,0,-1.1871e-19+4.0105e-20i,0,-1.9685e-19+1.2336e-21i,0,1.6354e-19+3.2057e-19i,0,2.8777e-19+1.4278e-19i,0,5.2796e-19-2.0167e-19i,0,2.9735e-19+1.0657e-19i,0,-8.9443e-20+2.2776e-19i,0,-2.186e-19+1.1819e-19i,0,-4.3818e-19+4.466e-19i,0,1.6582e-19-3.4555e-20i,0,-3.5296e-19-1.7998e-19i,0,-2.2697e-19-2.1061e-19i,0,-1.3583e-19+3.4766e-19i,0,-1.0767e-19+1.4437e-19i,0,-4.7883e-19+3.5396e-19i,0,-1.3299e-19-3.0219e-19i,0,-5.203e-21-2.7368e-20i,0,-3.905e-20-2.8607e-20i,0,-3.6011e-19+6.1156e-19i,0,4.3993e-20-9.323e-21i,0,3.8828e-19+1.6259e-19i,0,2.5043e-19+3.6954e-19i,0,2.6857e-19-4.0553e-19i,0,2.3095e-20-8.2858e-20i,0,5.2177e-19+3.0919e-19i,0,1.3343e-19-2.5869e-19i,0,-1.6962e-19+1.3304e-20i,0,4.1283e-20-3.2814e-19i,0,2.8858e-19-1.6585e-20i,0,3.8795e-20-2.5957e-19i,0,4.4916e-19+3.9408e-19i,0,-2.3334e-19+1.0857e-19i,0,-3.8551e-20+1.38e-19i,0,-4.619e-19-5.3366e-19i,0,-1.6322e-19-2.1732e-19i,0,-1.9291e-19+3.7425e-20i,0,-7.3013e-20+2.6147e-19i,0,2.4201e-20-4.4991e-20i,0,-3.2108e-19+3.5268e-19i,0,5.0033e-20-1.0737e-19i,0,2.2719e-19-8.5475e-20i,0,1.2101e-19+6.6618e-20i,0,-4.6948e-21-4.9521e-21i,0,5.2838e-20-1.8954e-19i,0,-2.0433e-19-6.9412e-20i,0,1.5741e-19-3.1739e-19i,0,-3.2791e-19+1.6728e-19i,0,3.941e-20-2.6519e-19i,0,-1.5417e-19-3.2444e-19i,0,1.1989e-19+4.1187e-20i,0,2.6466e-19+9.2633e-20i,0,-2.858e-20+6.6014e-20i,0,1.4492e-19-9.9591e-20i,0,-6.4418e-20+1.873e-19i,0,2.0764e-19+1.5147e-19i,0,1.0367e-19-4.0157e-20i,0,1.5222e-20-2.5521e-19i,0,-5.1458e-19-1.406e-19i,0,5.3176e-20+2.1975e-19i,0,3.8424e-19+6.6538e-20i,0,-2.5703e-19+2.3412e-19i,0,4.7633e-19-3.8165e-20i,0,-2.1848e-19+5.3517e-20i,0,1.0744e-19+1.0216e-19i,0,7.9581e-20+9.5277e-20i,0,-2.9703e-19-1.2796e-19i,0,1.9961e-19-3.8897e-20i,0,7.9686e-20+1.2665e-19i,0,2.1609e-19+1.0224e-20i,0,-2.7208e-19-5.3722e-19i,0,3.3809e-19-1.4768e-19i,0,6.012e-20+6.7772e-20i,0,-5.2267e-20-2.5818e-19i,0,6.9879e-21+1.1776e-19i,0,8.7355e-20-2.1743e-19i,0,-2.5574e-19-3.5571e-19i,0,-7.3862e-20-1.343e-19i,0,3.8489e-21+5.7985e-20i,0,4.7863e-20+1.8964e-19i,0,-6.8355e-20-3.0099e-19i,0,2.7731e-19-9.3978e-20i,0,1.1788e-19-7.9948e-20i,0,-2.6479e-19+6.2666e-20i,0,7.2691e-20-1.2458e-19i,0,2.7982e-19+2.5586e-19i,0,-1.3131e-19-3.2867e-19i,0,8.1366e-20-1.5502e-19i,0,4.0524e-19+3.3187e-19i,0,1.2989e-19+9.2666e-22i,0,3.0606e-19+1.0094e-19i,0,-9.9973e-20-6.0937e-20i,0,-2.0344e-20-6.9933e-20i,0,-1.5425e-19+6.8073e-20i,0,-5.2535e-19+1.5644e-20i,0,3.585e-19-3.0688e-20i,0,4.6889e-19+1.0979e-19i,0,-1.9176e-19+1.4097e-19i,0,-1.3558e-19-6.1478e-20i,0,8.6398e-22+2.6786e-19i,0,-2.6547e-19-4.8512e-20i,0,1.1901e-19+9.8964e-20i,0,2.1693e-19-9.782e-20i,0,1.0135e-19+1.7586e-20i,0,1.8277e-19+1.7766e-19i,0,1.8963e-19-1.4364e-19i,0,2.2153e-19+2.4394e-19i,0,2.3811e-20-5.1763e-20i,0,-1.0718e-19-7.3357e-20i,0,-9.625e-20-9.3022e-20i,0,-1.8515e-19+8.2723e-20i,0,1.0154e-19-1.3844e-19i,0,1.6818e-19-1.6841e-19i,0,3.596e-20-2.8731e-20i,0,-1.0594e-19+3.664e-20i,0,-2.7751e-19+2.4703e-19i,0,-1.6393e-20-2.6031e-20i,0,8.4481e-20+2.6465e-19i,0,-1.9623e-20+2.9677e-19i,0,-1.8358e-19+1.8063e-20i,0,2.8397e-19+1.1455e-21i,0,-3.0803e-19+1.1297e-19i,0,1.7034e-19+3.6815e-19i,0,-2.3693e-20+9.2711e-20i,0,3.4995e-20+4.2278e-19i,0,4.4776e-20+9.0234e-20i,0,2.8905e-20-4.0407e-20i,0,-3.2739e-19-5.1658e-20i,0,5.9226e-20-2.8742e-19i,0,3.4251e-19+1.1988e-19i,0,1.2215e-19+3.2028e-19i,0,-4.0473e-19+1.5573e-21i,0,-4.7086e-20+1.7122e-19i,0,6.0894e-20+6.723e-20i,0,-1.1896e-19-1.9297e-19i,0,1.4819e-19+1.0585e-19i,0,1.7442e-19+1.5157e-19i,0,-3.4193e-19-3.2026e-19i,0,1.0188e-19-3.5632e-19i,0,-1.6247e-19+2.1069e-19i,0,-3.6644e-19-8.7527e-23i,0,-9.4239e-20+2.7115e-19i,0,-1.2437e-20+2.5201e-20i,0,-5.3882e-20+2.0987e-20i,0,-4.3606e-20+1.2664e-19i,0,8.5203e-20-5.7715e-20i,0,9.4542e-20+1.9707e-20i,0,6.5565e-20-1.2572e-19i,0
0,-1.0801e-05+3.025e-05i,0,8.304e-05-0.00017047i,0,1.5759e-05-2.2326e-05i,0,-6.4237e-05+2.9278e-05i,0,-0.00010918-7.0038e-05i,0,-5.4268e-05+9.0949e-06i,0,1.8366e-05+8.6835e-06i,0,-6.0289e-05-1.5552e-05i,0,-1.738e-05+5.1967e-05i,0,5.2436e-05+0.00010304i,0,-0.00019349+3.7896e-05i,0,-5.0891e-06+3.4401e-05i,0,5.2577e-05-4.0538e-05i,0,3.0728e-05+3.1678e-05i,0,6.001e-05+2.0064e-05i,0,1.7e-05-7.0515e-06i,0,-0.0001313+5.1995e-05i,0,9.7735e-07+1.4041e-05i,0,5.1319e-05+3.5334e-05i,0,0.00012503-0.00012668i,0,-3.1911e-05-1.5052e-05i,0,-3.3502e-05+4.2828e-05i,0,0.00014954-0.00012365i,0,1.8626e-05-1.5389e-05i,0,-7.7611e-06-5.8743e-06i,0,-0.00024079+2.0322e-05i,0,-4.1317e-05+5.7834e-05i,0,1.5499e-05-7.8145e-06i,0,9.8358e-05+7.6607e-05i,0,3.1289e-05-5.8542e-05i,0,-1.0176e-05-2.887e-05i,0,-0.00024118+4.4084e-05i,0,8.2767e-06+2.7061e-05i,0,3.149e-06-3.0906e-05i,0,-0.00024462+0.00014591i,0,4.2289e-06+5.4547e-05i,0,9.0715e-05-4.6687e-06i,0,6.3304e-05-6.5813e-05i,0,-3.0735e-05+1.3037e-05i,0,2.4734e-05+6.1609e-05i,0,-6.282e-05-0.00022619i,0,2.412e-05-3.9997e-05i,0,7.9576e-05-1.2732e-05i,0,3.4056e-05-0.00013509i,0,-3.9749e-05+7.5911e-06i,0,-3.6044e-05+5.8339e-05i,0,-0.00010152-0.00015929i,0,1.014e-05+2.241e-05i,0,-2.5272e-05-2.3882e-05i,0,8.7544e-05+6.4964e-05i,0,7.0568e-05-3.1732e-05i,0,9.1454e-05-3.0464e-05i,0,-0.00035663+0.00011889i,0,-5.6047e-05-6.1237e-06i,0,5.0799e-06-5.118e-05i,0,-2.2872e-05+0.00019321i,0,2.4295e-05+6.0473e-06i,0,3.1654e-05+4.473e-06i,0,-0.00013607+0.00014601i,0,9.3299e-06+3.3581e-05i,0,4.5046e-05+2.0878e-05i,0,-0.00033296-0.00024726i,0,-2.3477e-05-5.9226e-06i,0,-6.4434e-05+3.2562e-05i,0,-0.00023542-0.00013308i,0,-1.8823e-05+3.6369e-06i,0,3.2484e-05-1.8778e-05i,0,3.302e-05-0.0001654i,0,-3.626e-05+3.1487e-05i,0,7.1779e-05-5.2225e-05i,0,-0.00019012-0.00025311i,0,-1.9892e-05-1.4448e-05i,0,-8.4992e-05-2.7288e-05i,0,0.00016269+0.00013756i,0,-5.8715e-05+2.3405e-05i,0,2.4971e-05-9.9068e-06i,0,0.00011324+0.00016381i,0,8.8315e-06-1.6839e-05i,0,-3.9085e-05+2.2675e-05i,0,9.0019e-05+1.3509e-05i,0,-5.879e-05-2.2227e-05i,0,-4.5954e-06+5.7811e-06i,0,-0.00065928+0.00033568i,0,6.4007e-05+3.5454e-05i,0,-1.1272e-05+5.9556e-05i,0,-0.00010189+5.0234e-05i,0,-1.7716e-05+6.4945e-05i,0,-4.2554e-05-1.5892e-06i,0,-0.00047705-0.00067779i,0,-5.1134e-05-6.0661e-05i,0,-1.6982e-05-4.1054e-05i,0,-0.0002435-0.00023015i,0,5.4574e-05+1.8296e-05i,0,-7.7773e-05-1.6069e-05i,0,0.00036587-0.00027468i,0,-6.132e-06+2.3382e-06i,0,-3.5768e-05+1.5008e-05i,0,-0.00062366-0.00047372i,0,-1.7009e-05+2.3321e-05i,0,-3.7826e-05+2.3271e-05i,0,-0.00024431+0.00037317i,0,-1.3813e-05+4.3655e-06i,0,1.7321e-05+7.6938e-05i,0,-9.3874e-05+0.00099466i,0,-5.4873e-05-2.8312e-05i,0,1.607e-05+3.4412e-05i,0,-0.0011177+0.0006384i,0,1.8266e-05-3.4692e-05i,0,3.7338e-05-1.5021e-05i,0,0.00055809-0.0001605i,0,-1.64e-05+5.7009e-07i,0,3.8585e-05-3.2959e-05i,0,0.00029655+0.00038963i,0,-2.763e-06+1.8424e-06i,0,-6.4597e-06+5.3163e-05i,0,0.0039986+0.0012089i,0,-2.5319e-05-1.717e-05i,0,3.8385e-06-2.8034e-05i,0,0.00096493-0.00038902i,0,5.1777e-05+9.8223e-05i,0,2.6364e-05+4.775e-05i,0,0.0018369-0.00058346i,0,-7.6551e-05+6.2186e-05i,0,2.3997e-05+2.0107e-05i,0,-0.0011794-0.001073i,0,5.5969e-05-6.502e-06i,0,1.2819e-05-7.8468e-05i,0,-0.00090225-0.00026884i,0,-1.0321e-05+2.2207e-05i,0,-1.059e-05-3.2017e-05i,0,-0.0023776-0.0018395i,0,-5.8081e-05-3.124e-05i,0,-4.4314e-05-1.5764e-05i,0,-0.00026523+0.00023567i,0,3.0166e-05+1.5534e-05i,0,9.6995e-06-2.142e-05i,0,-0.0013799+0.00011142i,0,-6.7856e-05+2.3144e-05i,0,-4.4345e-05-8.8751e-07i,0,0.0041215+0.00057887i,0,-4.9558e-06+9.9259e-06i,0,3.8683e-05+5.7154e-05i,0,-0.0020937-0.00045008i,0,7.4268e-05-1.1918e-05i,0,2.8256e-05-4.732e-05i,0,-0.00029907-0.00072328i,0,-4.2806e-05-1.9692e-05i,0,-4.5636e-05-3.3975e-05i,0,0.0006434-0.0021308i,0,7.6466e-05-1.7188e-05i,0,-0.00010149-4.1419e-05i,0,-0.0005398-0.00046167i,0,1.8277e-05-1.7503e-05i,0,-1.9938e-05-1.9559e-05i,0,0.0006291-0.00076621i,0,-4.9649e-05+2.2496e-05i,0,2.2826e-05+1.234e-05i,0,-0.00031055-0.00016159i,0,2.1932e-05-2.2544e-05i,0,-9.6405e-05-5.7148e-06i,0,-0.00051447-0.00040104i,0,-1.8037e-06+1.7173e-07i,0,3.0823e-05+6.8943e-05i,0,-0.00057797+0.00019984i,0,2.0327e-05+3.4814e-06i,0,-3.3493e-05-8.6778e-06i,0,-4.7285e-05-6.7634e-05i,0,-6.4789e-06-7.2007e-06i,0,-3.5936e-05-3.003e-05i,0,-0.00019297+9.0277e-05i,0,4.2711e-05+3.4236e-05i,0,2.673e-05+3.1181e-06i,0,-8.7174e-05+0.00054521i,0,-6.9548e-05+1.7663e-05i,0,-4.1241e-05-1.7158e-05i,0,0.00032914+3.9048e-05i,0,-1.8342e-05+6.2767e-05i,0,4.4134e-05+2.8002e-05i,0,-0.00030115+0.00021176i,0,1.2394e-05+2.3037e-05i,0,-2.9758e-05+1.5084e-05i,0,-0.0001498+0.00028961i,0,-9.0316e-06-2.3792e-05i,0,3.2482e-05-5.1328e-05i,0,-0.00041232+0.00035366i,0,-2.5263e-05-3.7065e-05i,0,5.5777e-06-1.7346e-05i,0,-7.165e-05+0.00020527i,0,7.4233e-06+3.8806e-05i,0,-5.8554e-05+6.5732e-06i,0,0.00010721+0.00049856i,0,1.6815e-05+4.2275e-05i,0,-3.964e-05-8.5733e-05i,0,0.00023701+0.00018689i,0,8.6073e-06-3.2939e-05i,0,-1.0546e-06+6.9929e-06i,0,0.000211-4.9927e-06i,0,5.5734e-05+0.00015146i,0,6.3011e-06-1.9662e-05i,0,0.00017286+0.00011936i,0,4.9061e-05-7.4617e-05i,0,4.5184e-05-4.259e-05i,0,7.078e-05+1.321e-05i,0,-2.0714e-05+6.8662e-05i,0,-4.695e-05+9.2017e-06i,0,4.0637e-05+4.2637e-05i,0,-3.7397e-05-3.1026e-05i,0,-6.4416e-05+1.8369e-05i,0,-7.4833e-05+0.00017232i,0,8.1451e-06-8.3469e-05i,0,-3.4158e-05+1.5591e-05i,0,6.5747e-05-6.5027e-05i,0,4.9344e-06+6.5777e-05i,0,-2.0116e-06+1.3737e-05i,0,6.3003e-05-8.437e-05i,0,2.2202e-05-8.9267e-05i,0,4.7647e-05+4.3416e-05i,0,-2.7189e-05-7.3713e-05i,0,0.00014304+3.6638e-05i,0,6.6316e-05-1.5385e-05i,0,1.3407e-05-5.303e-05i,0,3.0718e-05-1.9692e-05i,0,-6.3731e-05-2.1478e-05i,0,-5.8873e-05-3.957e-05i,0,-9.7929e-05+3.2118e-05i,0,4.031e-05+3.3176e-06i,0,-0.0001241-1.9073e-05i,0,-4.5649e-05-3.0655e-05i,0,-3.316e-05+1.5941e-05i,0,-6.9429e-05-3.0056e-05i,0,-4.1414e-05-3.0886e-05i,0,-1.9117e-05+2.2758e-05i,0,-8.7528e-05-3.3874e-05i,0,-2.8613e-05+1.4268e-05i,0,5.0443e-05-1.4853e-05i,0,-3.767e-05-7.882e-05i,0,0.00016253-8.7811e-05i,0,5.2466e-05-1.1876e-05i,0,-5.7914e-05+2.8863e-05i,0,-7.5303e-05-6.142e-05i,0,5.3793e-05-2.3838e-05i,0,-0.00010263-3.4507e-05i,0,-4.4407e-05-8.9978e-05i,0,-5.7422e-05+3.7334e-05i,0,-0.00011853-2.8577e-05i,0,-2.9353e-05+5.1015e-05i,0,-7.5434e-06+2.8386e-05i,0,-1.299e-05+3.4035e-05i,0,-1.006e-05+1.669e-06i,0,-3.4577e-05-1.3882e-05i,0,1.0161e-06-4.15e-06i,0,3.4297e-05+4.2463e-05i,0,-1.7566e-05-4.2718e-05i,0,9.2954e-06+2.4859e-05i,0,0.00019873+4.1441e-05i,0,9.3351e-06-1.3105e-05i
